order_id,session_id,customer_id,restaurant_id,courier_id,channel,campaign,voucher_code,device,city,destination_name,delivery_distance_km,order_type,placed_at,food_ready_at,picked_up_at,delivered_at,order_status,cancel_note,food_price,discount_amount
101537,19813,1647,6155,7624,paid_search,brand_kw_feb,,android,Depok,Pavilion Stay B-6,10.0,regular,2024-01-06 18:47:09,2024-01-06 19:35:09,2024-01-06 19:42:09,2024-01-06 19:55:09,delivered,,58000.0,0
101538,19820,1302,2654,9595,paid_social,tiktok_mar,,android,Jakarta Utara,Vista Arcade Lt.3,3.0,saver,2024-04-25 17:50:11,2024-04-25 18:07:11,2024-04-25 18:12:11,2024-04-25 18:28:11,delivered,,428000.0,0
101539,19828,1010,5371,3414,promo,promo_jan_newyear,,android,Jakarta Timur,Pavilion Stay B-6,1.6,saver,2024-03-08 13:25:10,2024-03-08 13:46:10,2024-03-08 13:50:10,2024-03-08 14:11:10,delivered,,302000.0,0
101540,19835,1375,7118,8564,referral,ref_influencer,,android,Jakarta Utara,Urbanio Flat 5C,4.0,saver,2024-05-27 17:24:13,2024-05-27 17:49:13,2024-05-27 17:51:13,2024-05-27 18:12:13,delivered,,389000.0,0
101541,19842,1754,9928,1878,referral,ref_friend_program,FRIENDREF,android,Jakarta Utara,Ruko Nexus No.19,9.3,priority,2024-03-24 11:06:24,2024-03-24 11:28:24,2024-03-24 11:34:24,2024-03-24 11:50:24,delivered,,189000.0,28000.0
101542,19848,1760,2424,2638,referral,ref_friend_program,,android,Jakarta Timur,Cozy Nest Kos No.3,9.9,saver,2024-02-10 14:55:33,2024-02-10 15:02:33,2024-02-10 15:04:33,2024-02-10 15:25:33,delivered,,498000.0,0
101543,19851,1779,8433,4681,promo,promo_ramadan,,android,Jakarta Utara,Skybridge Condo 2A,11.3,regular,2024-03-16 09:28:54,2024-03-16 09:51:54,2024-03-16 10:09:54,2024-03-16 10:27:54,delivered,,52000.0,0
101544,19853,1570,9928,6421,promo,promo_feb_valentine,,ios,Jakarta Pusat,Kos Urbanest Lt.2,7.4,regular,2024-04-29 18:31:08,2024-04-29 18:43:08,2024-04-29 18:46:08,2024-04-29 19:01:08,delivered,,54000.0,0
101545,19859,1321,9928,4241,paid_search,competitor_kw,,android,Jakarta Barat,Marketo Hub Lt.4,4.0,saver,2024-01-27 17:07:28,2024-01-27 17:17:28,2024-01-27 17:24:28,2024-01-27 17:48:28,delivered,,234000.0,0
101546,19861,1285,2604,1672,promo,promo_jan_newyear,NEWYEAR25,android,Depok,Dropbox Urbanio G2,7.5,saver,2024-02-24 18:11:31,2024-02-24 18:31:31,2024-02-24 18:39:31,2024-02-24 19:05:31,delivered,,665000.0,166000.0
101547,19865,1639,2824,3361,organic,,,ios,Tangerang,Pavilion Stay B-6,2.8,priority,2024-03-12 21:32:29,2024-03-12 21:54:29,2024-03-12 22:01:29,2024-03-12 22:16:29,delivered,,84000.0,0
101548,19866,1724,6413,2876,referral,ref_friend_program,FRIENDREF,ios,Jakarta Timur,Vivo Residences 11F,0.6,priority,2024-05-10 21:33:47,2024-05-10 21:55:47,2024-05-10 21:58:47,2024-05-10 22:11:47,delivered,,220000.0,33000.0
101549,19873,1706,2519,4997,referral,ref_influencer,,android,Jakarta Pusat,Kos Nomadik Blok A,11.9,regular,2024-02-01 16:59:56,2024-02-01 17:11:56,2024-02-01 17:16:56,2024-02-01 17:24:56,delivered,,223000.0,0
101550,19874,1023,9348,8438,referral,ref_influencer,,android,Jakarta Selatan,Dropbox Urbanio G2,2.5,regular,2024-01-19 21:11:15,2024-01-19 21:43:15,2024-01-19 21:49:15,2024-01-19 21:59:15,delivered,,142000.0,0
101551,19882,1456,5374,1320,paid_search,brand_kw_feb,,ios,Jakarta Pusat,Vivo Residences 11F,5.9,priority,2024-04-03 12:08:31,2024-04-03 12:16:31,2024-04-03 12:18:31,2024-04-03 12:33:31,delivered,,420000.0,0
101552,19885,1138,5371,8905,promo,promo_feb_valentine,,ios,Tangerang,Vivo Residences 11F,7.0,priority,2024-01-09 18:06:52,2024-01-09 18:28:52,2024-01-09 18:31:52,2024-01-09 19:16:52,delivered,,291000.0,0
101553,19917,1161,5315,4033,organic,,,ios,Jakarta Barat,Ruko Shopville No.34,9.6,priority,2024-05-10 20:32:18,2024-05-10 20:55:18,2024-05-10 20:57:18,,cancelled,customer_cancelled,425000.0,0
101554,19921,1547,5889,2442,referral,ref_influencer,,ios,Bekasi,Grandioso Mall Loker,10.0,regular,2024-05-21 17:35:39,2024-05-21 17:53:39,2024-05-21 17:58:39,2024-05-21 18:13:39,delivered,,162000.0,0
101555,19937,1480,7939,2127,referral,ref_influencer,,ios,Depok,Pavilion Stay B-6,10.6,saver,2024-04-07 10:26:08,2024-04-07 10:42:08,2024-04-07 10:50:08,2024-04-07 11:18:08,delivered,,395000.0,0
101556,19938,1090,1958,7818,paid_search,brand_kw_feb,,ios,Jakarta Barat,Mall Grandio Loker G1,9.0,priority,2024-03-07 21:10:40,2024-03-07 21:31:40,2024-03-07 21:36:40,2024-03-07 21:42:40,delivered,,134000.0,0
101557,19939,1276,5333,6590,referral,ref_friend_program,FRIENDREF,android,Tangerang,Vivo Residences 11F,3.0,priority,2024-05-24 17:34:48,2024-05-24 17:44:48,2024-05-24 17:50:48,2024-05-24 18:09:48,delivered,,75000.0,11000.0
101558,19943,1593,4733,6188,organic,,,ios,Jakarta Selatan,Griyand Tower 8F,1.1,priority,2024-06-08 09:36:56,2024-06-08 09:45:56,2024-06-08 09:49:56,2024-06-08 10:06:56,delivered,,614000.0,0
101559,19954,1255,2796,7658,paid_search,brand_kw_feb,,ios,Jakarta Utara,Kos Nomadik Blok A,8.3,regular,2024-05-19 21:00:08,2024-05-19 21:33:08,2024-05-19 21:40:08,2024-05-19 21:51:08,delivered,,136000.0,0
101560,19955,1778,5315,5719,organic,,,android,Jakarta Barat,Cozy Nest Kos No.3,8.3,regular,2024-02-10 22:53:28,2024-02-10 23:11:28,2024-02-10 23:18:28,2024-02-10 23:29:28,delivered,,146000.0,0
101561,19960,1192,3547,4978,organic,,,android,Jakarta Pusat,Mall Grandio Loker G1,2.0,regular,2024-01-18 23:41:18,2024-01-19 00:02:18,2024-01-19 00:08:18,2024-01-19 00:28:18,delivered,,81000.0,0
101562,19968,1349,5374,8905,paid_search,brand_kw_jan,,ios,Tangerang,Kos Nomadik Blok A,11.8,regular,2024-04-14 14:08:00,2024-04-14 14:22:00,2024-04-14 14:29:00,2024-04-14 14:43:00,delivered,,214000.0,0
101563,19978,1596,7543,3041,promo,promo_ramadan,,ios,Tangerang,Vista Arcade Lt.3,3.4,saver,2024-02-03 16:25:53,2024-02-03 16:35:53,2024-02-03 16:38:53,2024-02-03 16:53:53,delivered,,535000.0,0
101564,19984,1198,8953,4114,referral,ref_friend_program,FRIENDREF,ios,Bekasi,Ruko Shopville No.34,5.8,priority,2024-06-08 18:30:49,2024-06-08 18:51:49,2024-06-08 18:58:49,2024-06-08 19:16:49,delivered,,84000.0,13000.0
101565,19988,1326,1188,6934,referral,ref_influencer,,android,Jakarta Timur,Dropbox Urbanio G2,7.7,regular,2024-01-18 18:56:19,2024-01-18 19:20:19,2024-01-18 19:24:19,2024-01-18 19:43:19,delivered,,326000.0,0
101566,19991,1673,2654,8251,paid_social,ig_story_feb,,android,Jakarta Barat,Cozy Nest Kos No.3,8.9,priority,2024-04-06 07:19:46,2024-04-06 07:37:46,2024-04-06 07:45:46,2024-04-06 07:51:46,delivered,,337000.0,0
101567,19995,1446,2824,9548,paid_search,brand_kw_feb,,ios,Jakarta Pusat,Griyand Tower 8F,5.8,regular,2024-05-01 22:15:15,2024-05-01 22:35:15,2024-05-01 22:39:15,2024-05-01 22:58:15,delivered,,360000.0,0
101568,20006,1161,6155,4441,organic,,,ios,Depok,Dropbox Urbanio G2,4.9,regular,2024-01-24 00:00:18,2024-01-24 00:15:18,2024-01-24 00:22:18,2024-01-24 00:38:18,delivered,,460000.0,0
101569,20009,1184,4598,2612,paid_search,brand_kw_jan,,android,Bekasi,Marketo Hub Lt.4,8.9,priority,2024-01-22 22:18:08,2024-01-22 22:35:08,2024-01-22 22:37:08,2024-01-22 22:54:08,delivered,,343000.0,0
101570,20013,1084,5673,5325,paid_social,tiktok_mar,,android,Jakarta Barat,Dropbox Urbanio G2,8.4,saver,2024-03-22 22:42:38,2024-03-22 22:59:38,2024-03-22 23:03:38,2024-03-22 23:26:38,delivered,,243000.0,0
101571,20015,1145,8744,4630,organic,,,android,Jakarta Pusat,Ruko Shopville No.34,10.1,saver,2024-01-28 14:48:51,2024-01-28 15:02:51,2024-01-28 15:09:51,2024-01-28 15:32:51,delivered,,566000.0,0
101572,20037,1528,7118,2169,promo,promo_ramadan,RAMADAN30,android,Tangerang,Apartemen Residenz B-12,9.6,saver,2024-03-04 14:22:56,2024-03-04 14:32:56,2024-03-04 14:39:56,2024-03-04 14:56:56,delivered,,232000.0,70000.0
101573,20041,1777,4770,8251,paid_social,ig_story_feb,,ios,Jakarta Pusat,Mall Grandio Loker G1,4.4,saver,2024-05-06 13:35:18,2024-05-06 13:42:18,2024-05-06 13:47:18,2024-05-06 14:13:18,delivered,,446000.0,0
101574,20044,1469,7570,4681,paid_search,brand_kw_jan,,android,Jakarta Barat,Ruko Shopville No.34,9.8,regular,2024-01-20 13:42:01,2024-01-20 14:02:01,2024-01-20 14:08:01,2024-01-20 14:19:01,delivered,,298000.0,0
101575,20046,1640,4119,5543,promo,promo_feb_valentine,,android,Jakarta Timur,Vista Arcade Lt.3,3.7,priority,2024-06-27 21:38:52,2024-06-27 21:55:52,2024-06-27 21:59:52,2024-06-27 22:08:52,delivered,,247000.0,0
101576,20049,1008,6155,5844,promo,promo_feb_valentine,LOVE20,ios,Jakarta Barat,Urbanio Flat 5C,4.9,regular,2024-01-01 22:25:56,2024-01-01 22:41:56,2024-01-01 22:49:56,2024-01-01 23:07:56,delivered,,240000.0,48000.0
101577,20059,1782,7201,5325,referral,ref_influencer,,ios,Jakarta Pusat,Apartemen Residenz B-12,5.5,regular,2024-06-24 14:08:00,2024-06-24 14:27:00,2024-06-24 14:30:00,2024-06-24 14:47:00,delivered,,203000.0,0
101578,20064,1587,5315,5956,paid_social,ig_reel_jan,,android,Jakarta Barat,Grandioso Mall Loker,5.4,regular,2024-04-01 07:45:06,2024-04-01 08:03:06,2024-04-01 08:06:06,2024-04-01 08:26:06,delivered,,266000.0,0
101579,20081,1780,5371,4585,organic,,,android,Depok,Dropbox Urbanio G2,10.9,regular,2024-04-07 09:12:59,2024-04-07 09:32:59,2024-04-07 09:34:59,2024-04-07 09:49:59,delivered,,204000.0,0
101580,20086,1466,1241,2124,paid_search,brand_kw_jan,,android,Jakarta Pusat,Pavilion Stay B-6,8.9,priority,2024-05-25 07:51:55,2024-05-25 08:04:55,2024-05-25 08:10:55,2024-05-25 08:29:55,delivered,,243000.0,0
101581,20087,1089,8668,7512,referral,ref_influencer,INFLUENCER15,ios,Jakarta Utara,Apartemen Residenz B-12,1.6,regular,2024-04-21 15:45:05,2024-04-21 16:04:05,2024-04-21 16:07:05,2024-04-21 16:18:05,delivered,,498000.0,75000.0
101582,20092,1146,7118,8699,organic,,,android,Depok,Urbanio Flat 5C,11.2,saver,2024-04-02 14:27:23,2024-04-02 14:38:23,2024-04-02 14:45:23,,cancelled,restaurant_closed,280000.0,0
101583,20101,1457,4119,3573,promo,promo_feb_valentine,LOVE20,web,Jakarta Barat,Kos Urbanest Lt.2,2.0,regular,2024-06-03 21:05:02,2024-06-03 21:41:02,2024-06-03 21:49:02,2024-06-03 22:07:02,delivered,,221000.0,44000.0
101584,20106,1411,2796,7624,promo,promo_feb_valentine,,android,Tangerang,Griyand Tower 8F,5.0,regular,2024-03-18 16:30:55,2024-03-18 16:41:55,2024-03-18 16:44:55,2024-03-18 17:04:55,delivered,,285000.0,0
101585,20107,1619,2790,5956,promo,promo_ramadan,,android,Jakarta Selatan,Ruko Shopville No.34,1.0,saver,2024-06-08 07:49:55,2024-06-08 08:07:55,2024-06-08 08:21:55,2024-06-08 08:49:55,delivered,,99000.0,0
101586,20125,1551,1106,8564,organic,,,android,Jakarta Timur,Urbanio Flat 5C,11.8,priority,2024-02-09 10:18:34,2024-02-09 10:25:34,2024-02-09 10:29:34,2024-02-09 10:45:34,delivered,,122000.0,0
101587,20140,1225,8668,2127,promo,promo_ramadan,RAMADAN30,android,Jakarta Barat,Pavilion Stay B-6,2.6,regular,2024-06-08 09:46:18,2024-06-08 10:10:18,2024-06-08 10:13:18,2024-06-08 10:29:18,delivered,,180000.0,54000.0
101588,20142,1352,5371,9698,promo,promo_jan_newyear,,android,Jakarta Selatan,Apartemen Residenz B-12,1.2,regular,2024-02-25 16:56:53,2024-02-25 17:03:53,2024-02-25 17:07:53,2024-02-25 17:25:53,delivered,,325000.0,0
101589,20143,1180,2084,6590,promo,promo_feb_valentine,LOVE20,web,Bekasi,Vivo Residences 11F,8.6,priority,2024-06-04 17:03:30,2024-06-04 17:15:30,2024-06-04 17:20:30,2024-06-04 17:35:30,delivered,,177000.0,35000.0
101590,20144,1769,2235,4630,promo,promo_jan_newyear,,ios,Jakarta Utara,Citadel Suites 3B,11.3,saver,2024-04-09 07:48:48,2024-04-09 07:58:48,2024-04-09 08:05:48,2024-04-09 08:31:48,delivered,,289000.0,0
101591,20153,1181,2796,7939,paid_social,ig_story_feb,,ios,Jakarta Utara,Ruko Nexus No.19,1.3,priority,2024-01-09 08:36:44,2024-01-09 09:05:44,2024-01-09 09:10:44,2024-01-09 09:15:44,delivered,,15000.0,0
101592,20154,1797,1964,3546,paid_social,ig_reel_jan,,android,Jakarta Utara,Urbanio Flat 5C,9.4,saver,2024-02-26 11:23:15,2024-02-26 11:32:15,2024-02-26 12:18:15,2024-02-26 12:48:15,delivered,,198000.0,0
101593,20167,1352,2612,1753,organic,,,ios,Depok,Vivo Residences 11F,3.1,saver,2024-03-11 07:12:42,2024-03-11 07:22:42,2024-03-11 07:26:42,2024-03-11 07:45:42,delivered,,290000.0,0
101594,20170,1219,1106,1320,promo,promo_ramadan,,android,Jakarta Barat,Cozy Nest Kos No.3,10.8,saver,2024-06-07 11:08:01,2024-06-07 11:32:01,2024-06-07 11:55:01,2024-06-07 12:15:01,delivered,,222000.0,0
101595,20174,1246,2796,2625,promo,promo_feb_valentine,LOVE20,web,Jakarta Timur,Cozy Nest Kos No.3,10.8,regular,2024-01-09 09:57:49,2024-01-09 10:17:49,2024-01-09 10:19:49,2024-01-09 10:31:49,delivered,,48000.0,10000.0
101596,20175,1212,2424,4571,organic,,,ios,Depok,Cozy Nest Kos No.3,8.8,regular,2024-01-16 17:47:21,2024-01-16 18:12:21,2024-01-16 18:14:21,2024-01-16 18:29:21,delivered,,109000.0,0
101597,20177,1047,4811,1018,paid_search,brand_kw_feb,,android,Bekasi,Skybridge Condo 2A,7.9,priority,2024-05-09 09:48:31,2024-05-09 10:18:31,2024-05-09 10:20:31,2024-05-09 10:29:31,delivered,,198000.0,0
101598,20181,1769,2790,2876,organic,,,web,Jakarta Pusat,Pavilion Stay B-6,10.4,regular,2024-06-09 13:50:09,2024-06-09 14:06:09,2024-06-09 14:39:09,2024-06-09 14:52:09,delivered,,172000.0,0
101599,20188,1609,7570,4728,organic,,,android,Jakarta Barat,Cozy Nest Kos No.3,1.4,priority,2024-06-15 11:58:26,2024-06-15 12:14:26,2024-06-15 12:48:26,2024-06-15 12:59:26,delivered,,19000.0,0
101600,20193,1124,8668,8622,promo,promo_jan_newyear,,ios,Bekasi,Vista Arcade Lt.3,11.8,regular,2024-06-10 09:38:09,2024-06-10 09:48:09,2024-06-10 09:50:09,2024-06-10 10:00:09,delivered,,136000.0,0
101601,20194,1692,3547,9022,referral,ref_friend_program,,android,Bekasi,Pavilion Stay B-6,2.7,saver,2024-01-02 10:08:07,2024-01-02 10:19:07,2024-01-02 10:25:07,2024-01-02 10:50:07,delivered,,232000.0,0
101602,20195,1129,5333,4228,paid_search,brand_kw_jan,,ios,Jakarta Timur,Plex Office Blk C,3.0,regular,2024-01-11 14:15:44,2024-01-11 14:30:44,2024-01-11 14:47:44,2024-01-11 15:05:44,delivered,,468000.0,0
101603,20197,1459,2235,5844,promo,promo_jan_newyear,,android,Bekasi,Kos Nomadik Blok A,2.6,saver,2024-06-03 21:08:36,2024-06-03 21:22:36,2024-06-03 21:27:36,2024-06-03 21:58:36,delivered,,80000.0,0
101604,20203,1497,6925,1753,promo,promo_feb_valentine,LOVE20,android,Jakarta Barat,Vivo Residences 11F,0.9,priority,2024-05-03 15:14:05,2024-05-03 15:33:05,2024-05-03 15:36:05,2024-05-03 15:54:05,delivered,,490000.0,98000.0
101605,20209,1509,7939,9117,promo,promo_jan_newyear,,ios,Jakarta Selatan,Blok Metropol D-08,9.8,priority,2024-04-05 18:16:26,2024-04-05 18:32:26,2024-04-05 18:34:26,2024-04-05 18:51:26,delivered,,579000.0,0
101606,20212,1363,3296,9698,organic,,,android,Jakarta Utara,Ruko Nexus No.19,11.4,regular,2024-02-18 15:08:07,2024-02-18 15:28:07,2024-02-18 15:35:07,2024-02-18 15:48:07,delivered,,212000.0,0
101607,20213,1365,8744,1672,organic,,,android,Jakarta Pusat,Ruko Shopville No.34,4.3,regular,2024-03-01 21:48:53,2024-03-01 22:00:53,2024-03-01 22:06:53,2024-03-01 22:24:53,delivered,,96000.0,0
101608,20216,1627,3547,4630,referral,ref_influencer,INFLUENCER15,web,Jakarta Selatan,Kos Nomadik Blok A,5.0,regular,2024-04-29 19:35:11,2024-04-29 19:55:11,2024-04-29 20:03:11,2024-04-29 20:20:11,delivered,,18000.0,3000.0
101609,20220,1461,4733,3607,referral,ref_influencer,INFLUENCER15,android,Jakarta Barat,Blok Metropol D-08,8.2,regular,2024-06-13 17:56:04,2024-06-13 18:05:04,2024-06-13 18:13:04,2024-06-13 18:33:04,delivered,,152000.0,23000.0
101610,20227,1408,6977,5901,paid_search,brand_kw_feb,,ios,Jakarta Pusat,Plex Office Blk C,12.0,regular,2024-06-24 09:38:49,2024-06-24 09:54:49,2024-06-24 09:57:49,2024-06-24 10:09:49,delivered,,351000.0,0
101611,20240,1447,1188,4997,organic,,,ios,Depok,Kos Urbanest Lt.2,3.6,regular,2024-05-24 18:49:58,2024-05-24 19:03:58,2024-05-24 19:06:58,2024-05-24 19:22:58,delivered,,45000.0,0
101612,20253,1413,4733,4441,organic,,,web,Jakarta Barat,Dropbox Urbanio G2,6.8,regular,2024-05-06 15:09:20,2024-05-06 15:22:20,,,failed,restaurant_closed,41000.0,0
101613,20254,1300,8433,5847,organic,,,web,Jakarta Selatan,Pavilion Stay B-6,6.9,saver,2024-06-08 13:00:28,2024-06-08 13:18:28,2024-06-08 13:49:28,2024-06-08 14:06:28,delivered,,278000.0,0
101614,20261,1751,6977,2341,paid_search,brand_kw_feb,,android,Jakarta Pusat,Grandioso Mall Loker,8.0,saver,2024-01-01 13:05:09,2024-01-01 13:19:09,2024-01-01 13:27:09,2024-01-01 13:47:09,delivered,,22000.0,0
101615,20263,1015,9837,8195,organic,,,web,Jakarta Barat,Kos Nomadik Blok A,8.4,regular,2024-06-01 13:08:01,2024-06-01 13:14:01,2024-06-01 13:18:01,2024-06-01 14:08:01,delivered,,311000.0,0
101616,20268,1707,4811,8905,promo,promo_ramadan,RAMADAN30,android,Jakarta Barat,Grandioso Mall Loker,3.5,regular,2024-04-22 17:26:20,2024-04-22 17:44:20,2024-04-22 17:47:20,2024-04-22 17:55:20,delivered,,108000.0,32000.0
101617,20276,1546,2824,8699,paid_search,competitor_kw,,web,Bekasi,Grandioso Mall Loker,11.6,saver,2024-03-07 10:39:25,2024-03-07 11:04:25,2024-03-07 11:12:25,2024-03-07 11:39:25,delivered,,132000.0,0
101618,20302,1446,5315,3361,referral,ref_friend_program,FRIENDREF,android,Jakarta Selatan,Citadel Suites 3B,7.3,saver,2024-02-27 08:33:02,2024-02-27 08:46:02,2024-02-27 08:49:02,2024-02-27 09:13:02,delivered,,49000.0,7000.0
101619,20304,1674,7118,7484,paid_social,tiktok_mar,,android,Jakarta Selatan,Citadel Suites 3B,7.9,regular,2024-04-09 17:05:01,2024-04-09 17:19:01,2024-04-09 17:23:01,2024-04-09 17:40:01,delivered,,84000.0,0
101620,20310,1193,5315,6439,paid_social,ig_reel_jan,,android,Jakarta Utara,Cozy Nest Kos No.3,8.8,regular,2024-04-10 11:42:09,2024-04-10 11:59:09,2024-04-10 12:02:09,2024-04-10 12:20:09,delivered,,438000.0,0
101621,20321,1235,9727,3041,promo,promo_jan_newyear,,ios,Jakarta Timur,Apartemen Residenz B-12,7.9,regular,2024-01-08 21:02:18,2024-01-08 21:21:18,2024-01-08 21:26:18,2024-01-08 21:37:18,delivered,,81000.0,0
101622,20328,1456,6925,6529,organic,,,android,Jakarta Selatan,Blok Metropol D-08,6.3,saver,2024-06-07 09:31:37,2024-06-07 09:54:37,2024-06-07 10:02:37,2024-06-07 10:25:37,delivered,,400000.0,0
101623,20354,1546,2424,5901,organic,,,android,Tangerang,Grandioso Mall Loker,11.1,priority,2024-05-20 10:09:12,2024-05-20 10:27:12,2024-05-20 10:35:12,2024-05-20 10:49:12,delivered,,259000.0,0
101624,20363,1338,4752,9903,paid_search,brand_kw_jan,,ios,Jakarta Utara,Vista Arcade Lt.3,4.4,regular,2024-02-02 12:24:10,2024-02-02 12:43:10,2024-02-02 12:51:10,2024-02-02 13:06:10,delivered,,219000.0,0
101625,20364,1102,8668,7939,referral,ref_influencer,,ios,Jakarta Barat,Kos Urbanest Lt.2,8.7,regular,2024-05-08 10:16:58,2024-05-08 10:53:58,2024-05-08 10:55:58,2024-05-08 11:10:58,delivered,,115000.0,0
101626,20368,1509,2519,6439,promo,promo_ramadan,,android,Depok,Ruko Nexus No.19,11.0,regular,2024-05-30 19:17:43,2024-05-30 19:28:43,2024-05-30 20:14:43,2024-05-30 20:30:43,delivered,,308000.0,0
101627,20370,1635,2604,5118,organic,,,ios,Jakarta Selatan,Vivo Residences 11F,6.4,priority,2024-06-12 20:10:17,2024-06-12 20:18:17,2024-06-12 20:21:17,2024-06-12 20:37:17,delivered,,360000.0,0
101628,20374,1372,3286,1878,referral,ref_friend_program,,ios,Jakarta Pusat,Urbanio Flat 5C,1.1,regular,2024-02-22 12:53:40,2024-02-22 13:09:40,2024-02-22 13:14:40,2024-02-22 13:22:40,delivered,,110000.0,0
101629,20401,1797,9928,2169,paid_search,brand_kw_feb,,android,Depok,Vista Arcade Lt.3,10.5,regular,2024-05-26 07:20:02,2024-05-26 07:36:02,2024-05-26 07:40:02,2024-05-26 07:57:02,delivered,,541000.0,0
101630,20403,1631,9348,4441,referral,ref_influencer,INFLUENCER15,android,Bekasi,Dropbox Urbanio G2,9.3,saver,2024-06-02 19:16:41,2024-06-02 19:30:41,2024-06-02 19:32:41,2024-06-02 20:06:41,delivered,,213000.0,32000.0
101631,20408,1377,2604,4443,promo,promo_ramadan,RAMADAN30,ios,Jakarta Selatan,Pavilion Stay B-6,1.0,saver,2024-01-24 21:23:59,2024-01-24 22:10:59,2024-01-24 22:18:59,2024-01-24 22:43:59,delivered,,246000.0,74000.0
101632,20410,1131,7939,7246,organic,,,android,Jakarta Pusat,Vista Arcade Lt.3,0.7,priority,2024-04-06 08:01:14,2024-04-06 08:15:14,2024-04-06 08:21:14,2024-04-06 08:30:14,delivered,,180000.0,0
101633,20412,1773,8433,2697,organic,,,android,Jakarta Pusat,Kos Urbanest Lt.2,5.7,priority,2024-02-24 08:02:31,2024-02-24 08:16:31,2024-02-24 08:23:31,2024-02-24 08:42:31,delivered,,243000.0,0
101634,20416,1771,1964,6529,referral,ref_friend_program,FRIENDREF,ios,Jakarta Utara,Kos Nomadik Blok A,4.6,regular,2024-05-28 09:13:43,2024-05-28 09:28:43,2024-05-28 09:31:43,2024-05-28 09:50:43,delivered,,330000.0,50000.0
101635,20431,1424,3705,5291,organic,,,android,Jakarta Utara,Ruko Shopville No.34,9.3,regular,2024-01-29 07:50:16,2024-01-29 07:59:16,2024-01-29 08:04:16,2024-01-29 08:21:16,delivered,,370000.0,0
101636,20451,1374,5673,7267,promo,promo_feb_valentine,,android,Jakarta Selatan,Kos Nomadik Blok A,5.6,priority,2024-03-25 10:05:40,2024-03-25 10:16:40,2024-03-25 10:20:40,2024-03-25 10:31:40,delivered,,225000.0,0
101637,20453,1246,2424,3851,paid_social,tiktok_mar,,ios,Tangerang,Kos Nomadik Blok A,1.1,saver,2024-01-20 18:21:17,2024-01-20 18:43:17,2024-01-20 18:51:17,2024-01-20 19:21:17,delivered,,104000.0,0
101638,20463,1449,2612,3607,promo,promo_jan_newyear,NEWYEAR25,ios,Jakarta Selatan,Blok Metropol D-08,11.7,priority,2024-01-03 16:13:11,2024-01-03 16:24:11,2024-01-03 16:29:11,2024-01-03 16:36:11,delivered,,408000.0,102000.0
101639,20464,1392,3724,4997,organic,,,android,Tangerang,Kos Nomadik Blok A,8.6,saver,2024-01-10 20:19:42,2024-01-10 20:39:42,2024-01-10 20:41:42,2024-01-10 21:00:42,delivered,,385000.0,0
101640,20466,1796,2084,5956,organic,,,android,Jakarta Barat,Dropbox Urbanio G2,7.8,regular,2024-03-21 17:25:01,2024-03-21 17:39:01,2024-03-21 17:45:01,2024-03-21 17:58:01,delivered,,547000.0,0
101641,20483,1293,9727,6439,organic,,,ios,Jakarta Utara,Mall Grandio Loker G1,4.7,regular,2024-04-26 15:52:42,2024-04-26 16:16:42,2024-04-26 16:21:42,2024-04-26 16:40:42,delivered,,440000.0,0
101642,20488,1416,6155,5719,referral,ref_friend_program,FRIENDREF,android,Jakarta Utara,Skybridge Condo 2A,10.9,priority,2024-03-09 18:51:47,2024-03-09 19:09:47,2024-03-09 19:37:47,2024-03-09 19:49:47,delivered,,208000.0,31000.0
101643,20489,1130,6977,9117,promo,promo_feb_valentine,,ios,Jakarta Selatan,Kos Urbanest Lt.2,0.8,regular,2024-06-01 10:40:39,2024-06-01 10:50:39,2024-06-01 10:56:39,2024-06-01 11:18:39,delivered,,347000.0,0
101644,20492,1125,5673,6188,paid_search,brand_kw_jan,,android,Tangerang,Mall Grandio Loker G1,3.6,regular,2024-06-16 20:21:51,2024-06-16 20:38:51,,,failed,customer_cancelled,553000.0,0
101645,20501,1713,1106,3851,referral,ref_friend_program,,ios,Jakarta Timur,Vivo Residences 11F,10.6,priority,2024-06-24 18:46:12,2024-06-24 19:06:12,2024-06-24 19:09:12,2024-06-24 19:19:12,delivered,,252000.0,0
101646,20509,1697,4119,5291,organic,,,ios,Jakarta Barat,Urbanio Flat 5C,11.6,regular,2024-01-25 22:42:34,2024-01-25 22:55:34,2024-01-25 23:00:34,2024-01-25 23:09:34,delivered,,230000.0,0
101647,20511,1157,9928,6590,referral,ref_friend_program,FRIENDREF,ios,Depok,Griyand Tower 8F,2.5,regular,2024-01-11 19:18:39,2024-01-11 19:38:39,2024-01-11 19:40:39,2024-01-11 20:01:39,delivered,,245000.0,37000.0
101648,20523,1088,6977,1423,organic,,,ios,Tangerang,Plex Office Blk C,3.5,priority,2024-04-25 09:28:20,2024-04-25 09:47:20,2024-04-25 09:52:20,2024-04-25 10:09:20,delivered,,218000.0,0
101649,20526,1347,4598,6188,referral,ref_friend_program,FRIENDREF,ios,Depok,Vista Arcade Lt.3,6.3,regular,2024-05-25 23:18:15,2024-05-25 23:31:15,2024-05-25 23:35:15,2024-05-25 23:46:15,delivered,,370000.0,56000.0
101650,20532,1402,2824,2341,paid_search,competitor_kw,,ios,Jakarta Barat,Apartemen Residenz B-12,11.4,saver,2024-06-10 11:19:52,2024-06-10 11:29:52,2024-06-10 11:32:52,2024-06-10 11:51:52,delivered,,330000.0,0
