item_id,order_id,item_name,cuisine_type,unit_price,quantity
3520,101429,Masala Chai,Indian,66000.0,1
3521,101430,Rendang,Indonesian,53000.0,2
3522,101431,Churros,Dessert & Drinks,33000.0,3
3523,101431,Cheesecake,Dessert & Drinks,15000.0,3
3524,101431,Milkshake,Dessert & Drinks,54000.0,2
3525,101431,Matcha Latte,Dessert & Drinks,73000.0,2
3526,101432,Crepes,Dessert & Drinks,52000.0,1
3527,101432,Milkshake,Dessert & Drinks,28000.0,1
3528,101432,Cheesecake,Dessert & Drinks,81000.0,2
3529,101432,Ice Cream,Dessert & Drinks,29000.0,2
3530,101433,Dumplings,Chinese,80000.0,3
3531,101433,Dim Sum,Chinese,58000.0,3
3532,101433,Spring Roll,Chinese,37000.0,2
3533,101434,Nasi Goreng,Indonesian,31000.0,1
3534,101435,Chop Suey,Chinese,33000.0,3
3535,101435,Wonton Soup,Chinese,36000.0,2
3536,101435,Spring Roll,Chinese,47000.0,3
3537,101436,Japchae,Korean,21000.0,3
3538,101436,Sundubu Jjigae,Korean,23000.0,2
3539,101437,Dim Sum,Chinese,56000.0,2
3540,101438,Manakish,Middle Eastern,81000.0,1
3541,101438,Mezze Platter,Middle Eastern,73000.0,2
3542,101439,Fish & Chips,Western,60000.0,3
3543,101440,Nasi Padang,Indonesian,49000.0,2
3544,101440,Mie Goreng,Indonesian,85000.0,2
3545,101440,Soto Ayam,Indonesian,62000.0,3
3546,101441,Tandoori Chicken,Indian,58000.0,3
3547,101442,Waffle,Dessert & Drinks,82000.0,3
3548,101442,Boba Tea,Dessert & Drinks,17000.0,1
3549,101442,Matcha Latte,Dessert & Drinks,27000.0,2
3550,101442,Cheesecake,Dessert & Drinks,32000.0,2
3551,101443,Dim Sum,Chinese,82000.0,2
3552,101443,Dumplings,Chinese,28000.0,2
3553,101444,BBQ Ribs,Western,45000.0,3
3554,101444,Caesar Salad,Western,68000.0,1
3555,101445,Steak,Western,59000.0,2
3556,101445,Pasta,Western,49000.0,1
3557,101445,BBQ Ribs,Western,38000.0,3
3558,101445,Fish & Chips,Western,70000.0,3
3559,101446,Kimbap,Korean,64000.0,2
3560,101446,Kimchi Jjigae,Korean,73000.0,3
3561,101446,Korean BBQ,Korean,73000.0,1
3562,101447,Matcha Latte,Dessert & Drinks,71000.0,3
3563,101447,Crepes,Dessert & Drinks,83000.0,1
3564,101448,Onigiri,Japanese,39000.0,3
3565,101448,Gyudon,Japanese,82000.0,3
3566,101448,Udon,Japanese,73000.0,2
3567,101449,Chop Suey,Chinese,41000.0,3
3568,101449,Spring Roll,Chinese,50000.0,3
3569,101450,Fried Rice,Chinese,63000.0,2
3570,101450,Spring Roll,Chinese,34000.0,1
3571,101451,Sundubu Jjigae,Korean,62000.0,2
3572,101451,Bulgogi,Korean,37000.0,1
3573,101451,Bibimbap,Korean,17000.0,2
3574,101451,Japchae,Korean,23000.0,2
3575,101452,Noodle Soup,Chinese,54000.0,3
3576,101453,Nasi Goreng,Indonesian,75000.0,1
3577,101453,Soto Ayam,Indonesian,18000.0,1
3578,101453,Gado-Gado,Indonesian,26000.0,2
3579,101454,Bakso,Indonesian,65000.0,2
3580,101455,Tempura,Japanese,19000.0,3
3581,101455,Katsu Curry,Japanese,78000.0,2
3582,101456,Dim Sum,Chinese,28000.0,1
3583,101456,Wonton Soup,Chinese,74000.0,1
3584,101456,Peking Duck,Chinese,67000.0,3
3585,101457,Ayam Geprek,Indonesian,84000.0,3
3586,101457,Nasi Goreng,Indonesian,77000.0,1
3587,101458,Tandoori Chicken,Indian,77000.0,3
3588,101458,Masala Chai,Indian,29000.0,1
3589,101459,Onigiri,Japanese,57000.0,2
3590,101459,Gyudon,Japanese,45000.0,3
3591,101459,Tempura,Japanese,83000.0,1
3592,101460,Caesar Salad,Western,25000.0,2
3593,101460,Fish & Chips,Western,68000.0,1
3594,101460,Steak,Western,42000.0,2
3595,101460,Pasta,Western,80000.0,3
3596,101461,Samosa,Indian,23000.0,3
3597,101462,Mie Goreng,Indonesian,71000.0,2
3598,101462,Ayam Geprek,Indonesian,28000.0,1
3599,101462,Soto Ayam,Indonesian,65000.0,2
3600,101462,Bakso,Indonesian,26000.0,1
3601,101463,Japchae,Korean,17000.0,2
3602,101463,Bibimbap,Korean,74000.0,1
3603,101464,Fish & Chips,Western,71000.0,1
3604,101464,Caesar Salad,Western,55000.0,3
3605,101464,Pasta,Western,32000.0,1
3606,101464,Burger,Western,62000.0,1
3607,101465,Masala Chai,Indian,57000.0,3
3608,101466,Biryani,Indian,77000.0,2
3609,101466,Dal Tadka,Indian,43000.0,1
3610,101466,Samosa,Indian,32000.0,1
3611,101466,Butter Chicken,Indian,82000.0,2
3612,101467,Waffle,Dessert & Drinks,54000.0,1
3613,101467,Matcha Latte,Dessert & Drinks,30000.0,1
3614,101467,Cheesecake,Dessert & Drinks,21000.0,2
3615,101468,Korean BBQ,Korean,85000.0,3
3616,101468,Kimchi Jjigae,Korean,34000.0,3
3617,101469,Nasi Goreng,Indonesian,42000.0,2
3618,101470,Tempura,Japanese,50000.0,1
3619,101470,Gyudon,Japanese,42000.0,2
3620,101471,Udon,Japanese,76000.0,3
3621,101471,Tempura,Japanese,37000.0,1
3622,101471,Gyudon,Japanese,25000.0,2
3623,101472,Bakso,Indonesian,17000.0,2
3624,101472,Nasi Goreng,Indonesian,58000.0,3
3625,101472,Mie Goreng,Indonesian,62000.0,1
3626,101473,Fish & Chips,Western,29000.0,3
3627,101473,Caesar Salad,Western,49000.0,3
3628,101474,Caesar Salad,Western,81000.0,3
3629,101474,Pasta,Western,32000.0,1
3630,101474,Steak,Western,79000.0,2
3631,101475,Nasi Goreng,Indonesian,74000.0,3
3632,101475,Nasi Padang,Indonesian,41000.0,1
3633,101476,Rendang,Indonesian,21000.0,2
3634,101477,Churros,Dessert & Drinks,79000.0,3
3635,101477,Cheesecake,Dessert & Drinks,70000.0,3
3636,101477,Waffle,Dessert & Drinks,58000.0,2
3637,101478,Steak,Western,21000.0,3
3638,101478,Fish & Chips,Western,73000.0,2
3639,101478,Pasta,Western,68000.0,2
3640,101478,Club Sandwich,Western,52000.0,2
3641,101479,Waffle,Dessert & Drinks,71000.0,2
3642,101479,Milkshake,Dessert & Drinks,41000.0,1
3643,101480,Tandoori Chicken,Indian,64000.0,1
3644,101480,Masala Chai,Indian,16000.0,3
3645,101480,Dal Tadka,Indian,17000.0,3
3646,101481,Fattoush,Middle Eastern,78000.0,3
3647,101481,Kebab,Middle Eastern,29000.0,2
3648,101481,Shawarma,Middle Eastern,74000.0,3
3649,101482,Japchae,Korean,70000.0,1
3650,101482,Kimbap,Korean,80000.0,3
3651,101482,Kimchi Jjigae,Korean,31000.0,1
3652,101483,Noodle Soup,Chinese,83000.0,3
3653,101483,Wonton Soup,Chinese,67000.0,2
3654,101483,Dim Sum,Chinese,57000.0,1
3655,101484,Korean BBQ,Korean,32000.0,2
3656,101484,Kimchi Jjigae,Korean,58000.0,3
3657,101484,Kimbap,Korean,25000.0,2
3658,101484,Sundubu Jjigae,Korean,44000.0,3
3659,101485,Samosa,Indian,60000.0,3
3660,101485,Tandoori Chicken,Indian,68000.0,1
3661,101485,Butter Chicken,Indian,36000.0,2
3662,101486,Tteokbokki,Korean,70000.0,1
3663,101486,Korean BBQ,Korean,76000.0,3
3664,101486,Sundubu Jjigae,Korean,49000.0,3
3665,101487,Nasi Padang,Indonesian,44000.0,1
3666,101488,Mie Goreng,Indonesian,53000.0,1
3667,101488,Soto Ayam,Indonesian,24000.0,1
3668,101488,Bakso,Indonesian,57000.0,1
3669,101488,Gado-Gado,Indonesian,47000.0,2
3670,101489,Soto Ayam,Indonesian,22000.0,1
3671,101489,Rendang,Indonesian,33000.0,1
3672,101489,Nasi Padang,Indonesian,41000.0,2
3673,101490,Hummus Plate,Middle Eastern,76000.0,3
3674,101490,Mezze Platter,Middle Eastern,77000.0,1
3675,101491,Ayam Geprek,Indonesian,63000.0,3
3676,101491,Gado-Gado,Indonesian,75000.0,2
3677,101492,Caesar Salad,Western,43000.0,2
3678,101492,BBQ Ribs,Western,54000.0,2
3679,101492,Club Sandwich,Western,30000.0,2
3680,101493,Burger,Western,47000.0,2
3681,101493,Caesar Salad,Western,69000.0,2
3682,101493,BBQ Ribs,Western,60000.0,3
3683,101494,Sundubu Jjigae,Korean,77000.0,2
3684,101494,Japchae,Korean,47000.0,3
3685,101494,Bibimbap,Korean,55000.0,1
3686,101494,Tteokbokki,Korean,55000.0,3
3687,101495,Mie Goreng,Indonesian,20000.0,1
3688,101495,Gado-Gado,Indonesian,76000.0,1
3689,101495,Nasi Goreng,Indonesian,72000.0,2
3690,101495,Ayam Geprek,Indonesian,56000.0,3
3691,101496,Soto Ayam,Indonesian,21000.0,2
3692,101496,Nasi Goreng,Indonesian,74000.0,1
3693,101496,Rendang,Indonesian,48000.0,1
3694,101497,Nasi Padang,Indonesian,79000.0,1
3695,101497,Gado-Gado,Indonesian,67000.0,3
3696,101498,Palak Paneer,Indian,56000.0,1
3697,101498,Butter Chicken,Indian,76000.0,1
3698,101498,Samosa,Indian,21000.0,3
3699,101498,Dal Tadka,Indian,59000.0,2
3700,101499,Ramen,Japanese,76000.0,1
3701,101499,Takoyaki,Japanese,59000.0,3
3702,101499,Tempura,Japanese,57000.0,2
3703,101500,Pasta,Western,52000.0,3
3704,101501,Churros,Dessert & Drinks,63000.0,2
3705,101501,Ice Cream,Dessert & Drinks,27000.0,1
3706,101502,Katsu Curry,Japanese,24000.0,3
3707,101502,Ramen,Japanese,38000.0,1
3708,101502,Sushi Set,Japanese,36000.0,2
3709,101502,Takoyaki,Japanese,80000.0,1
3710,101503,Gyudon,Japanese,38000.0,3
3711,101503,Udon,Japanese,64000.0,3
3712,101503,Takoyaki,Japanese,35000.0,3
3713,101503,Ramen,Japanese,32000.0,3
3714,101504,Soto Ayam,Indonesian,73000.0,1
3715,101504,Mie Goreng,Indonesian,72000.0,2
3716,101505,BBQ Ribs,Western,57000.0,1
3717,101505,Club Sandwich,Western,40000.0,3
3718,101505,Burger,Western,67000.0,2
3719,101506,Chop Suey,Chinese,69000.0,1
3720,101507,Bulgogi,Korean,24000.0,3
3721,101507,Tteokbokki,Korean,52000.0,3
3722,101507,Kimchi Jjigae,Korean,28000.0,3
3723,101508,Sushi Set,Japanese,76000.0,1
3724,101509,Bulgogi,Korean,70000.0,3
3725,101509,Kimbap,Korean,15000.0,2
3726,101509,Sundubu Jjigae,Korean,50000.0,2
3727,101509,Kimchi Jjigae,Korean,78000.0,2
3728,101510,Matcha Latte,Dessert & Drinks,44000.0,3
3729,101510,Churros,Dessert & Drinks,78000.0,3
3730,101511,Waffle,Dessert & Drinks,58000.0,3
3731,101511,Matcha Latte,Dessert & Drinks,31000.0,1
3732,101512,Mezze Platter,Middle Eastern,67000.0,3
3733,101513,Sushi Set,Japanese,61000.0,3
3734,101513,Udon,Japanese,18000.0,2
3735,101514,Gado-Gado,Indonesian,73000.0,1
3736,101514,Mie Goreng,Indonesian,41000.0,2
3737,101514,Bakso,Indonesian,40000.0,1
3738,101514,Soto Ayam,Indonesian,75000.0,3
3739,101515,Nasi Padang,Indonesian,57000.0,1
3740,101515,Nasi Goreng,Indonesian,62000.0,3
3741,101515,Mie Goreng,Indonesian,66000.0,3
3742,101515,Ayam Geprek,Indonesian,19000.0,1
3743,101516,Soto Ayam,Indonesian,83000.0,1
3744,101517,Rendang,Indonesian,33000.0,1
3745,101518,Tandoori Chicken,Indian,80000.0,3
3746,101519,Dal Tadka,Indian,23000.0,1
3747,101519,Samosa,Indian,54000.0,1
3748,101519,Naan,Indian,68000.0,2
3749,101520,Ayam Geprek,Indonesian,27000.0,2
3750,101520,Soto Ayam,Indonesian,20000.0,2
3751,101520,Nasi Padang,Indonesian,34000.0,3
3752,101521,Boba Tea,Dessert & Drinks,50000.0,3
3753,101521,Churros,Dessert & Drinks,83000.0,1
3754,101522,Katsu Curry,Japanese,73000.0,2
3755,101522,Sushi Set,Japanese,77000.0,2
3756,101522,Onigiri,Japanese,52000.0,1
3757,101522,Takoyaki,Japanese,67000.0,2
3758,101523,Milkshake,Dessert & Drinks,66000.0,3
3759,101523,Crepes,Dessert & Drinks,35000.0,2
3760,101524,Sushi Set,Japanese,65000.0,3
3761,101524,Udon,Japanese,79000.0,3
3762,101525,Noodle Soup,Chinese,54000.0,2
3763,101526,Peking Duck,Chinese,24000.0,2
3764,101526,Dumplings,Chinese,22000.0,1
3765,101526,Dim Sum,Chinese,26000.0,3
3766,101527,Lamb Chops,Middle Eastern,47000.0,3
3767,101527,Manakish,Middle Eastern,30000.0,1
3768,101527,Hummus Plate,Middle Eastern,65000.0,1
3769,101528,Gado-Gado,Indonesian,55000.0,3
3770,101528,Mie Goreng,Indonesian,24000.0,3
3771,101528,Ayam Geprek,Indonesian,67000.0,2
3772,101529,Onigiri,Japanese,55000.0,1
3773,101530,Gado-Gado,Indonesian,30000.0,3
3774,101530,Nasi Padang,Indonesian,72000.0,2
3775,101531,Tempura,Japanese,74000.0,2
3776,101531,Onigiri,Japanese,68000.0,1
3777,101531,Udon,Japanese,59000.0,3
3778,101532,Dim Sum,Chinese,27000.0,1
3779,101532,Spring Roll,Chinese,77000.0,3
3780,101532,Peking Duck,Chinese,22000.0,2
3781,101532,Fried Rice,Chinese,83000.0,1
3782,101533,Peking Duck,Chinese,44000.0,3
3783,101533,Fried Rice,Chinese,18000.0,1
3784,101534,Rendang,Indonesian,76000.0,3
3785,101535,Manakish,Middle Eastern,67000.0,3
3786,101536,Gyudon,Japanese,72000.0,3
3787,101536,Takoyaki,Japanese,18000.0,2
3788,101537,Wonton Soup,Chinese,29000.0,2
3789,101538,Tteokbokki,Korean,69000.0,1
3790,101538,Bulgogi,Korean,19000.0,3
3791,101538,Bibimbap,Korean,74000.0,3
3792,101538,Korean BBQ,Korean,40000.0,2
3793,101539,Korean BBQ,Korean,50000.0,3
3794,101539,Bibimbap,Korean,59000.0,2
3795,101539,Bulgogi,Korean,34000.0,1
3796,101540,Cheesecake,Dessert & Drinks,53000.0,3
3797,101540,Churros,Dessert & Drinks,48000.0,3
3798,101540,Boba Tea,Dessert & Drinks,43000.0,2
3799,101541,Sundubu Jjigae,Korean,39000.0,1
3800,101541,Kimbap,Korean,17000.0,3
3801,101541,Tteokbokki,Korean,33000.0,3
3802,101542,Caesar Salad,Western,78000.0,3
3803,101542,Club Sandwich,Western,77000.0,3
3804,101542,Grilled Chicken,Western,33000.0,1
3805,101543,Fattoush,Middle Eastern,26000.0,2
3806,101544,Korean BBQ,Korean,27000.0,2
3807,101545,Korean BBQ,Korean,60000.0,2
3808,101545,Kimbap,Korean,38000.0,3
3809,101546,Sundubu Jjigae,Korean,74000.0,1
3810,101546,Bibimbap,Korean,73000.0,3
3811,101546,Bulgogi,Korean,76000.0,3
3812,101546,Tteokbokki,Korean,72000.0,2
3813,101547,Soto Ayam,Indonesian,84000.0,1
3814,101548,Chop Suey,Chinese,58000.0,3
3815,101548,Wonton Soup,Chinese,23000.0,2
3816,101549,Cheesecake,Dessert & Drinks,44000.0,2
3817,101549,Boba Tea,Dessert & Drinks,45000.0,3
3818,101550,Milkshake,Dessert & Drinks,20000.0,3
3819,101550,Churros,Dessert & Drinks,41000.0,2
3820,101551,Palak Paneer,Indian,40000.0,3
3821,101551,Tandoori Chicken,Indian,65000.0,2
3822,101551,Samosa,Indian,74000.0,1
3823,101551,Naan,Indian,32000.0,3
3824,101552,Sundubu Jjigae,Korean,21000.0,1
3825,101552,Bulgogi,Korean,74000.0,3
3826,101552,Korean BBQ,Korean,29000.0,1
3827,101552,Kimchi Jjigae,Korean,19000.0,1
3828,101553,Samosa,Indian,41000.0,3
3829,101553,Tandoori Chicken,Indian,83000.0,1
3830,101553,Palak Paneer,Indian,46000.0,3
3831,101553,Naan,Indian,27000.0,3
3832,101554,Matcha Latte,Dessert & Drinks,54000.0,3
3833,101555,Cheesecake,Dessert & Drinks,55000.0,2
3834,101555,Churros,Dessert & Drinks,16000.0,3
3835,101555,Matcha Latte,Dessert & Drinks,45000.0,2
3836,101555,Ice Cream,Dessert & Drinks,49000.0,3
3837,101556,Dumplings,Chinese,67000.0,2
3838,101557,Nasi Goreng,Indonesian,25000.0,3
3839,101558,Fried Rice,Chinese,69000.0,3
3840,101558,Dim Sum,Chinese,76000.0,1
3841,101558,Peking Duck,Chinese,69000.0,3
3842,101558,Chop Suey,Chinese,62000.0,2
3843,101559,Nasi Padang,Indonesian,82000.0,1
3844,101559,Mie Goreng,Indonesian,54000.0,1
3845,101560,Biryani,Indian,73000.0,2
3846,101561,Biryani,Indian,27000.0,3
3847,101562,Biryani,Indian,84000.0,1
3848,101562,Tandoori Chicken,Indian,25000.0,2
3849,101562,Masala Chai,Indian,80000.0,1
3850,101563,Tandoori Chicken,Indian,53000.0,2
3851,101563,Butter Chicken,Indian,57000.0,2
3852,101563,Samosa,Indian,45000.0,3
3853,101563,Masala Chai,Indian,60000.0,3
3854,101564,Kimchi Jjigae,Korean,28000.0,3
3855,101565,Noodle Soup,Chinese,78000.0,3
3856,101565,Fried Rice,Chinese,35000.0,1
3857,101565,Peking Duck,Chinese,19000.0,3
3858,101566,Bulgogi,Korean,76000.0,2
3859,101566,Kimbap,Korean,53000.0,1
3860,101566,Tteokbokki,Korean,66000.0,2
3861,101567,Bakso,Indonesian,36000.0,3
3862,101567,Nasi Goreng,Indonesian,36000.0,3
3863,101567,Nasi Padang,Indonesian,48000.0,3
3864,101568,Wonton Soup,Chinese,64000.0,3
3865,101568,Fried Rice,Chinese,76000.0,1
3866,101568,Dumplings,Chinese,64000.0,3
3867,101569,Bakso,Indonesian,73000.0,2
3868,101569,Soto Ayam,Indonesian,27000.0,1
3869,101569,Ayam Geprek,Indonesian,33000.0,2
3870,101569,Nasi Padang,Indonesian,52000.0,2
3871,101570,Ramen,Japanese,81000.0,3
3872,101571,Fattoush,Middle Eastern,66000.0,2
3873,101571,Manakish,Middle Eastern,64000.0,2
3874,101571,Kebab,Middle Eastern,71000.0,2
3875,101571,Shawarma,Middle Eastern,82000.0,2
3876,101572,Matcha Latte,Dessert & Drinks,46000.0,1
3877,101572,Churros,Dessert & Drinks,62000.0,3
3878,101573,Ramen,Japanese,48000.0,3
3879,101573,Gyudon,Japanese,37000.0,2
3880,101573,Tempura,Japanese,76000.0,3
3881,101574,Waffle,Dessert & Drinks,57000.0,2
3882,101574,Cheesecake,Dessert & Drinks,26000.0,3
3883,101574,Churros,Dessert & Drinks,53000.0,2
3884,101575,Naan,Indian,55000.0,1
3885,101575,Butter Chicken,Indian,64000.0,3
3886,101576,Dim Sum,Chinese,80000.0,3
3887,101577,Tempura,Japanese,23000.0,3
3888,101577,Udon,Japanese,59000.0,1
3889,101577,Onigiri,Japanese,75000.0,1
3890,101578,Tandoori Chicken,Indian,62000.0,1
3891,101578,Masala Chai,Indian,19000.0,3
3892,101578,Samosa,Indian,49000.0,3
3893,101579,Tteokbokki,Korean,54000.0,1
3894,101579,Sundubu Jjigae,Korean,75000.0,2
3895,101580,Falafel,Middle Eastern,71000.0,3
3896,101580,Manakish,Middle Eastern,30000.0,1
3897,101581,Fish & Chips,Western,36000.0,2
3898,101581,Pasta,Western,77000.0,3
3899,101581,Caesar Salad,Western,65000.0,3
3900,101582,Boba Tea,Dessert & Drinks,80000.0,2
3901,101582,Ice Cream,Dessert & Drinks,54000.0,1
3902,101582,Crepes,Dessert & Drinks,22000.0,3
3903,101583,Biryani,Indian,41000.0,3
3904,101583,Palak Paneer,Indian,26000.0,3
3905,101583,Samosa,Indian,20000.0,1
3906,101584,Bakso,Indonesian,68000.0,3
3907,101584,Nasi Goreng,Indonesian,66000.0,1
3908,101584,Gado-Gado,Indonesian,15000.0,1
3909,101585,Gyudon,Japanese,33000.0,3
3910,101586,Hummus Plate,Middle Eastern,79000.0,1
3911,101586,Mezze Platter,Middle Eastern,43000.0,1
3912,101587,Club Sandwich,Western,49000.0,1
3913,101587,Burger,Western,19000.0,3
3914,101587,Caesar Salad,Western,37000.0,2
3915,101588,Bibimbap,Korean,49000.0,1
3916,101588,Tteokbokki,Korean,36000.0,2
3917,101588,Bulgogi,Korean,77000.0,2
3918,101588,Japchae,Korean,25000.0,2
3919,101589,Grilled Chicken,Western,22000.0,3
3920,101589,Pasta,Western,25000.0,3
3921,101589,BBQ Ribs,Western,36000.0,1
3922,101590,Peking Duck,Chinese,42000.0,3
3923,101590,Spring Roll,Chinese,15000.0,1
3924,101590,Dim Sum,Chinese,74000.0,2
3925,101591,Nasi Goreng,Indonesian,15000.0,1
3926,101592,Burger,Western,66000.0,3
3927,101593,Soto Ayam,Indonesian,51000.0,1
3928,101593,Bakso,Indonesian,41000.0,1
3929,101593,Rendang,Indonesian,66000.0,3
3930,101594,Lamb Chops,Middle Eastern,74000.0,3
3931,101595,Ayam Geprek,Indonesian,48000.0,1
3932,101596,Grilled Chicken,Western,73000.0,1
3933,101596,BBQ Ribs,Western,18000.0,2
3934,101597,Noodle Soup,Chinese,66000.0,3
3935,101598,Sushi Set,Japanese,45000.0,2
3936,101598,Udon,Japanese,41000.0,2
3937,101599,Waffle,Dessert & Drinks,19000.0,1
3938,101600,Pasta,Western,68000.0,2
3939,101601,Palak Paneer,Indian,68000.0,2
3940,101601,Masala Chai,Indian,46000.0,1
3941,101601,Tandoori Chicken,Indian,50000.0,1
3942,101602,Soto Ayam,Indonesian,65000.0,3
3943,101602,Ayam Geprek,Indonesian,64000.0,1
3944,101602,Nasi Goreng,Indonesian,17000.0,3
3945,101602,Rendang,Indonesian,79000.0,2
3946,101603,Fried Rice,Chinese,40000.0,2
3947,101604,Grilled Chicken,Western,50000.0,2
3948,101604,Club Sandwich,Western,64000.0,1
3949,101604,Fish & Chips,Western,77000.0,1
3950,101604,Pasta,Western,83000.0,3
3951,101605,Milkshake,Dessert & Drinks,60000.0,3
3952,101605,Boba Tea,Dessert & Drinks,77000.0,3
3953,101605,Cheesecake,Dessert & Drinks,84000.0,2
3954,101606,Club Sandwich,Western,52000.0,2
3955,101606,Pasta,Western,36000.0,3
3956,101607,Manakish,Middle Eastern,48000.0,2
3957,101608,Tandoori Chicken,Indian,18000.0,1
3958,101609,Peking Duck,Chinese,37000.0,2
3959,101609,Dim Sum,Chinese,78000.0,1
3960,101610,Shawarma,Middle Eastern,84000.0,1
3961,101610,Falafel,Middle Eastern,63000.0,2
3962,101610,Fattoush,Middle Eastern,47000.0,3
3963,101611,Spring Roll,Chinese,15000.0,3
3964,101612,Chop Suey,Chinese,41000.0,1
3965,101613,Lamb Chops,Middle Eastern,80000.0,3
3966,101613,Kebab,Middle Eastern,19000.0,2
3967,101614,Shawarma,Middle Eastern,22000.0,1
3968,101615,Mie Goreng,Indonesian,37000.0,1
3969,101615,Soto Ayam,Indonesian,66000.0,2
3970,101615,Rendang,Indonesian,71000.0,2
3971,101616,Wonton Soup,Chinese,22000.0,3
3972,101616,Fried Rice,Chinese,42000.0,1
3973,101617,Nasi Goreng,Indonesian,66000.0,2
3974,101618,Biryani,Indian,49000.0,1
3975,101619,Crepes,Dessert & Drinks,42000.0,2
3976,101620,Masala Chai,Indian,76000.0,2
3977,101620,Samosa,Indian,17000.0,3
3978,101620,Biryani,Indian,34000.0,1
3979,101620,Butter Chicken,Indian,67000.0,3
3980,101621,Bibimbap,Korean,81000.0,1
3981,101622,Steak,Western,35000.0,2
3982,101622,Grilled Chicken,Western,46000.0,3
3983,101622,Burger,Western,64000.0,3
3984,101623,Steak,Western,69000.0,3
3985,101623,Fish & Chips,Western,52000.0,1
3986,101624,Takoyaki,Japanese,73000.0,3
3987,101625,Pasta,Western,26000.0,2
3988,101625,Caesar Salad,Western,17000.0,1
3989,101625,Steak,Western,23000.0,2
3990,101626,Ice Cream,Dessert & Drinks,76000.0,1
3991,101626,Waffle,Dessert & Drinks,30000.0,1
3992,101626,Churros,Dessert & Drinks,44000.0,1
3993,101626,Boba Tea,Dessert & Drinks,79000.0,2
3994,101627,Bulgogi,Korean,46000.0,3
3995,101627,Kimbap,Korean,48000.0,3
3996,101627,Korean BBQ,Korean,78000.0,1
3997,101628,Sushi Set,Japanese,55000.0,2
3998,101629,Kimchi Jjigae,Korean,69000.0,3
3999,101629,Bibimbap,Korean,27000.0,2
4000,101629,Tteokbokki,Korean,34000.0,1
4001,101629,Sundubu Jjigae,Korean,82000.0,3
4002,101630,Matcha Latte,Dessert & Drinks,71000.0,3
4003,101631,Tteokbokki,Korean,82000.0,3
4004,101632,Boba Tea,Dessert & Drinks,60000.0,3
4005,101633,Hummus Plate,Middle Eastern,36000.0,2
4006,101633,Manakish,Middle Eastern,57000.0,3
4007,101634,Fish & Chips,Western,46000.0,2
4008,101634,Steak,Western,67000.0,1
4009,101634,Burger,Western,85000.0,1
4010,101634,BBQ Ribs,Western,43000.0,2
4011,101635,Hummus Plate,Middle Eastern,62000.0,2
4012,101635,Fattoush,Middle Eastern,84000.0,1
4013,101635,Mezze Platter,Middle Eastern,81000.0,2
4014,101636,Katsu Curry,Japanese,60000.0,2
4015,101636,Tempura,Japanese,35000.0,3
4016,101637,Pasta,Western,26000.0,3
4017,101637,Club Sandwich,Western,26000.0,1
4018,101638,Nasi Goreng,Indonesian,19000.0,3
4019,101638,Rendang,Indonesian,70000.0,3
4020,101638,Nasi Padang,Indonesian,47000.0,3
4021,101639,Butter Chicken,Indian,25000.0,3
4022,101639,Samosa,Indian,49000.0,2
4023,101639,Masala Chai,Indian,68000.0,1
4024,101639,Tandoori Chicken,Indian,48000.0,3
4025,101640,Club Sandwich,Western,59000.0,3
4026,101640,Steak,Western,55000.0,1
4027,101640,BBQ Ribs,Western,35000.0,3
4028,101640,Burger,Western,70000.0,3
4029,101641,Sundubu Jjigae,Korean,48000.0,2
4030,101641,Bulgogi,Korean,68000.0,1
4031,101641,Kimbap,Korean,75000.0,1
4032,101641,Japchae,Korean,67000.0,3
4033,101642,Noodle Soup,Chinese,33000.0,2
4034,101642,Dim Sum,Chinese,52000.0,2
4035,101642,Fried Rice,Chinese,38000.0,1
4036,101643,Hummus Plate,Middle Eastern,18000.0,3
4037,101643,Lamb Chops,Middle Eastern,46000.0,3
4038,101643,Shawarma,Middle Eastern,47000.0,2
4039,101643,Manakish,Middle Eastern,61000.0,1
4040,101644,Takoyaki,Japanese,81000.0,3
4041,101644,Katsu Curry,Japanese,50000.0,3
4042,101644,Gyudon,Japanese,80000.0,2
4043,101645,Shawarma,Middle Eastern,49000.0,2
4044,101645,Kebab,Middle Eastern,49000.0,1
4045,101645,Manakish,Middle Eastern,66000.0,1
4046,101645,Lamb Chops,Middle Eastern,39000.0,1
4047,101646,Dal Tadka,Indian,63000.0,1
4048,101646,Tandoori Chicken,Indian,48000.0,1
4049,101646,Palak Paneer,Indian,52000.0,1
4050,101646,Biryani,Indian,67000.0,1
4051,101647,Kimchi Jjigae,Korean,21000.0,2
4052,101647,Kimbap,Korean,48000.0,1
4053,101647,Bibimbap,Korean,43000.0,3
4054,101647,Japchae,Korean,26000.0,1
4055,101648,Falafel,Middle Eastern,28000.0,1
4056,101648,Fattoush,Middle Eastern,67000.0,2
4057,101648,Kebab,Middle Eastern,56000.0,1
4058,101649,Ayam Geprek,Indonesian,24000.0,1
4059,101649,Soto Ayam,Indonesian,82000.0,2
4060,101649,Nasi Padang,Indonesian,49000.0,2
4061,101649,Rendang,Indonesian,84000.0,1
4062,101650,Rendang,Indonesian,52000.0,3
4063,101650,Soto Ayam,Indonesian,30000.0,3
4064,101650,Mie Goreng,Indonesian,42000.0,2
4065,101651,Udon,Japanese,16000.0,2
4066,101651,Tempura,Japanese,67000.0,1
4067,101651,Sushi Set,Japanese,25000.0,3
4068,101652,Club Sandwich,Western,57000.0,2
