session_id,user_id,channel,campaign,device,city,session_start_at
20349,1058,organic,,android,Depok,2024-05-01 22:10:00
20350,1178,paid_social,tiktok_mar,android,Jakarta Barat,2024-04-21 23:33:00
20351,1197,paid_social,ig_story_feb,android,Jakarta Selatan,2024-03-07 11:42:00
20352,1523,promo,promo_jan_newyear,android,Jakarta Utara,2024-03-14 18:36:00
20353,1275,paid_search,brand_kw_feb,android,Jakarta Utara,2024-06-11 23:16:00
20354,1546,organic,,android,Tangerang,2024-05-20 10:05:00
20355,1025,organic,,web,Jakarta Utara,2024-06-18 16:03:00
20356,1052,paid_search,competitor_kw,android,Bekasi,2024-01-27 22:51:00
20357,1324,referral,ref_friend_program,web,Jakarta Timur,2024-04-03 09:03:00
20358,1409,organic,,ios,Bekasi,2024-06-27 23:08:00
20359,1642,organic,,ios,Jakarta Utara,2024-01-05 11:59:00
20360,1549,paid_social,ig_reel_jan,ios,Bekasi,2024-06-21 16:00:00
20361,1090,paid_social,tiktok_mar,ios,Depok,2024-04-10 15:44:00
20362,1500,promo,promo_jan_newyear,web,Jakarta Utara,2024-01-28 22:32:00
20363,1338,paid_search,brand_kw_jan,ios,Jakarta Utara,2024-02-02 12:20:00
20364,1102,referral,ref_influencer,ios,Jakarta Barat,2024-05-08 10:13:00
20365,1496,promo,promo_jan_newyear,android,Depok,2024-04-19 11:55:00
20366,1771,organic,,android,Depok,2024-06-27 14:45:00
20367,1536,organic,,android,Jakarta Utara,2024-03-19 09:15:00
20368,1509,promo,promo_ramadan,android,Depok,2024-05-30 19:14:00
20369,1507,paid_social,ig_story_feb,ios,Depok,2024-01-29 23:05:00
20370,1635,organic,,ios,Jakarta Selatan,2024-06-12 20:07:00
20371,1754,promo,promo_jan_newyear,android,Bekasi,2024-03-30 16:58:00
20372,1066,referral,ref_influencer,android,Jakarta Pusat,2024-06-17 07:14:00
20373,1299,organic,,ios,Tangerang,2024-02-01 11:17:00
20374,1372,referral,ref_friend_program,ios,Jakarta Pusat,2024-02-22 12:50:00
20375,1494,paid_search,brand_kw_feb,android,Jakarta Pusat,2024-02-14 15:39:00
20376,1363,promo,promo_jan_newyear,android,Jakarta Pusat,2024-06-15 12:17:00
20377,1152,paid_search,brand_kw_jan,android,Tangerang,2024-04-04 16:00:00
20378,1422,organic,,ios,Tangerang,2024-04-15 20:04:00
20379,1496,referral,ref_friend_program,android,Bekasi,2024-04-19 18:42:00
20380,1794,organic,,ios,Tangerang,2024-03-01 23:22:00
20381,1052,paid_search,brand_kw_jan,web,Depok,2024-01-17 09:32:00
20382,1303,paid_social,tiktok_mar,android,Jakarta Pusat,2024-01-01 13:40:00
20383,1564,paid_search,brand_kw_jan,android,Jakarta Utara,2024-02-10 10:26:00
20384,1650,paid_social,tiktok_mar,android,Depok,2024-01-23 16:47:00
20385,1130,paid_search,competitor_kw,android,Jakarta Utara,2024-04-11 23:29:00
20386,1515,referral,ref_friend_program,ios,Jakarta Timur,2024-06-20 13:11:00
20387,1758,promo,promo_jan_newyear,ios,Bekasi,2024-01-08 18:00:00
20388,1535,promo,promo_feb_valentine,android,Tangerang,2024-04-11 16:46:00
20389,1072,paid_search,brand_kw_feb,ios,Depok,2024-02-18 10:13:00
20390,1121,promo,promo_jan_newyear,ios,Depok,2024-05-11 17:16:00
20391,1603,paid_social,ig_reel_jan,android,Jakarta Barat,2024-04-30 13:00:00
20392,1591,paid_social,tiktok_mar,ios,Jakarta Timur,2024-03-11 13:24:00
20393,1570,referral,ref_friend_program,ios,Jakarta Pusat,2024-03-02 08:43:00
20394,1105,paid_social,tiktok_mar,android,Tangerang,2024-05-16 19:40:00
20395,1490,paid_social,tiktok_mar,ios,Jakarta Selatan,2024-06-02 17:35:00
20396,1675,organic,,ios,Jakarta Pusat,2024-04-01 07:03:00
20397,1604,organic,,android,Depok,2024-06-19 22:48:00
20398,1562,paid_social,ig_story_feb,ios,Jakarta Utara,2024-05-31 20:53:00
20399,1617,paid_search,brand_kw_feb,android,Jakarta Barat,2024-05-08 18:33:00
20400,1204,referral,ref_influencer,android,Bekasi,2024-03-07 14:17:00
20401,1797,paid_search,brand_kw_feb,android,Depok,2024-05-26 07:16:00
20402,1534,paid_social,ig_reel_jan,android,Jakarta Pusat,2024-04-15 22:30:00
20403,1631,referral,ref_influencer,android,Bekasi,2024-06-02 19:12:00
20404,1242,paid_search,brand_kw_jan,android,Jakarta Barat,2024-05-15 16:28:00
20405,1409,referral,ref_influencer,android,Depok,2024-02-26 21:24:00
20406,1294,organic,,android,Tangerang,2024-04-15 14:09:00
20407,1383,organic,,android,Jakarta Pusat,2024-05-10 09:57:00
20408,1377,promo,promo_ramadan,ios,Jakarta Selatan,2024-01-24 21:20:00
20409,1065,paid_social,tiktok_mar,ios,Tangerang,2024-02-24 18:51:00
20410,1131,organic,,android,Jakarta Pusat,2024-04-06 07:57:00
20411,1663,paid_social,tiktok_mar,android,Depok,2024-03-07 20:31:00
20412,1773,organic,,android,Jakarta Pusat,2024-02-24 07:59:00
20413,1152,referral,ref_friend_program,ios,Jakarta Timur,2024-04-28 11:32:00
20414,1671,organic,,ios,Depok,2024-03-02 12:34:00
20415,1159,paid_search,brand_kw_jan,ios,Depok,2024-01-24 21:33:00
20416,1771,referral,ref_friend_program,ios,Jakarta Utara,2024-05-28 09:09:00
20417,1715,referral,ref_friend_program,android,Jakarta Timur,2024-03-18 17:49:00
20418,1737,paid_search,competitor_kw,ios,Jakarta Barat,2024-06-04 18:17:00
20419,1221,paid_social,tiktok_mar,android,Jakarta Timur,2024-02-26 14:58:00
20420,1556,promo,promo_ramadan,android,Tangerang,2024-02-14 19:58:00
20421,1243,organic,,android,Jakarta Barat,2024-04-08 10:48:00
20422,1209,paid_social,ig_reel_jan,android,Depok,2024-06-11 20:05:00
20423,1124,referral,ref_influencer,android,Jakarta Timur,2024-04-22 15:13:00
20424,1429,organic,,ios,Depok,2024-01-27 15:07:00
20425,1502,paid_search,brand_kw_feb,android,Depok,2024-01-19 22:41:00
20426,1749,paid_search,brand_kw_jan,android,Jakarta Barat,2024-02-17 12:32:00
20427,1353,paid_social,ig_reel_jan,android,Jakarta Selatan,2024-04-26 16:39:00
20428,1514,organic,,android,Jakarta Utara,2024-01-16 11:34:00
20429,1677,paid_social,tiktok_mar,android,Jakarta Timur,2024-03-22 08:44:00
20430,1028,referral,ref_influencer,android,Jakarta Utara,2024-05-04 11:32:00
20431,1424,organic,,android,Jakarta Utara,2024-01-29 07:46:00
20432,1173,promo,promo_ramadan,android,Tangerang,2024-03-14 07:20:00
20433,1530,referral,ref_influencer,android,Jakarta Selatan,2024-04-03 10:57:00
20434,1244,organic,,android,Jakarta Utara,2024-02-01 23:28:00
20435,1228,organic,,ios,Tangerang,2024-03-10 22:59:00
20436,1680,paid_search,brand_kw_feb,android,Jakarta Timur,2024-04-11 16:21:00
20437,1719,organic,,ios,Jakarta Timur,2024-05-28 16:29:00
20438,1147,paid_social,tiktok_mar,android,Bekasi,2024-01-14 13:35:00
20439,1692,promo,promo_jan_newyear,android,Depok,2024-02-25 21:51:00
20440,1140,promo,promo_ramadan,ios,Jakarta Pusat,2024-02-23 17:11:00
20441,1010,promo,promo_jan_newyear,ios,Jakarta Utara,2024-02-14 14:18:00
20442,1709,paid_social,tiktok_mar,android,Jakarta Barat,2024-01-25 13:34:00
20443,1769,organic,,android,Tangerang,2024-04-05 22:43:00
20444,1376,paid_social,tiktok_mar,ios,Jakarta Timur,2024-04-13 09:59:00
20445,1554,paid_social,ig_reel_jan,ios,Depok,2024-03-10 18:42:00
20446,1474,organic,,ios,Jakarta Selatan,2024-01-17 17:05:00
20447,1796,referral,ref_friend_program,android,Jakarta Barat,2024-04-12 20:58:00
20448,1758,referral,ref_friend_program,android,Bekasi,2024-05-04 23:51:00
20449,1130,paid_social,ig_reel_jan,android,Tangerang,2024-03-14 07:51:00
20450,1191,referral,ref_influencer,ios,Depok,2024-05-23 18:58:00
20451,1374,promo,promo_feb_valentine,android,Jakarta Selatan,2024-03-25 10:02:00
20452,1439,paid_social,tiktok_mar,ios,Jakarta Timur,2024-03-14 21:44:00
20453,1246,paid_social,tiktok_mar,ios,Tangerang,2024-01-20 18:17:00
20454,1532,paid_search,brand_kw_jan,ios,Jakarta Timur,2024-05-13 23:54:00
20455,1598,organic,,android,Depok,2024-05-11 20:27:00
20456,1700,promo,promo_feb_valentine,web,Depok,2024-05-01 19:37:00
20457,1521,paid_search,brand_kw_feb,android,Tangerang,2024-01-24 21:29:00
20458,1616,promo,promo_jan_newyear,android,Jakarta Timur,2024-02-29 07:06:00
20459,1453,paid_search,competitor_kw,ios,Jakarta Timur,2024-04-19 19:48:00
20460,1212,paid_search,brand_kw_jan,android,Jakarta Barat,2024-04-16 09:40:00
20461,1411,paid_search,brand_kw_jan,android,Tangerang,2024-04-15 16:46:00
20462,1299,referral,ref_influencer,android,Jakarta Pusat,2024-01-23 08:57:00
20463,1449,promo,promo_jan_newyear,ios,Jakarta Selatan,2024-01-03 16:09:00
20464,1392,organic,,android,Tangerang,2024-01-10 20:15:00
20465,1548,paid_social,tiktok_mar,web,Jakarta Timur,2024-06-09 18:10:00
20466,1796,organic,,android,Jakarta Barat,2024-03-21 17:21:00
20467,1528,organic,,web,Jakarta Selatan,2024-04-24 18:05:00
20468,1299,promo,promo_feb_valentine,ios,Jakarta Barat,2024-01-09 12:34:00
20469,1412,referral,ref_influencer,android,Tangerang,2024-03-30 23:04:00
20470,1766,organic,,android,Tangerang,2024-03-02 09:06:00
20471,1593,organic,,ios,Jakarta Selatan,2024-02-26 17:45:00
20472,1369,promo,promo_ramadan,web,Bekasi,2024-05-14 12:35:00
20473,1544,referral,ref_friend_program,android,Jakarta Pusat,2024-06-07 23:49:00
20474,1788,organic,,ios,Jakarta Utara,2024-01-05 13:39:00
20475,1217,referral,ref_influencer,android,Depok,2024-02-13 18:21:00
20476,1496,organic,,web,Jakarta Selatan,2024-02-05 11:46:00
20477,1431,paid_social,ig_reel_jan,android,Jakarta Utara,2024-03-27 22:25:00
20478,1634,organic,,ios,Depok,2024-05-03 22:49:00
20479,1158,paid_social,ig_story_feb,web,Bekasi,2024-01-09 07:19:00
20480,1150,paid_search,brand_kw_feb,ios,Jakarta Utara,2024-04-03 12:11:00
20481,1558,referral,ref_friend_program,android,Depok,2024-01-08 14:18:00
20482,1103,organic,,ios,Jakarta Pusat,2024-03-18 17:05:00
20483,1293,organic,,ios,Jakarta Utara,2024-04-26 15:49:00
20484,1167,paid_search,competitor_kw,android,Jakarta Selatan,2024-01-13 11:50:00
20485,1545,paid_search,brand_kw_jan,android,Jakarta Timur,2024-02-09 22:12:00
20486,1427,promo,promo_ramadan,ios,Jakarta Selatan,2024-03-09 11:30:00
20487,1189,organic,,android,Jakarta Pusat,2024-06-20 16:32:00
20488,1416,referral,ref_friend_program,android,Jakarta Utara,2024-03-09 18:47:00
20489,1130,promo,promo_feb_valentine,ios,Jakarta Selatan,2024-06-01 10:37:00
20490,1479,paid_search,brand_kw_jan,web,Jakarta Utara,2024-01-20 21:14:00
20491,1448,paid_search,competitor_kw,android,Jakarta Utara,2024-06-05 18:44:00
20492,1125,paid_search,brand_kw_jan,android,Tangerang,2024-06-16 20:18:00
20493,1638,paid_social,tiktok_mar,android,Jakarta Pusat,2024-06-18 08:44:00
20494,1562,paid_social,tiktok_mar,ios,Jakarta Utara,2024-04-17 14:00:00
20495,1641,paid_search,brand_kw_jan,android,Jakarta Timur,2024-05-18 22:09:00
20496,1376,paid_search,brand_kw_feb,web,Depok,2024-05-18 22:27:00
20497,1602,paid_search,competitor_kw,ios,Jakarta Barat,2024-01-26 09:04:00
20498,1253,referral,ref_friend_program,ios,Jakarta Utara,2024-06-05 09:36:00
20499,1445,referral,ref_influencer,ios,Jakarta Barat,2024-02-03 15:32:00
20500,1272,paid_social,ig_story_feb,android,Jakarta Timur,2024-06-03 11:18:00
20501,1713,referral,ref_friend_program,ios,Jakarta Timur,2024-06-24 18:42:00
20502,1283,organic,,ios,Jakarta Pusat,2024-05-31 20:29:00
20503,1503,promo,promo_feb_valentine,ios,Bekasi,2024-05-18 13:44:00
20504,1303,paid_social,ig_story_feb,android,Jakarta Pusat,2024-06-15 13:49:00
20505,1106,organic,,web,Tangerang,2024-03-31 12:52:00
20506,1011,paid_social,tiktok_mar,android,Depok,2024-04-25 10:40:00
20507,1386,referral,ref_friend_program,android,Jakarta Utara,2024-01-05 20:25:00
20508,1495,paid_social,tiktok_mar,android,Jakarta Barat,2024-01-04 10:21:00
20509,1697,organic,,ios,Jakarta Barat,2024-01-25 22:38:00
20510,1455,referral,ref_friend_program,web,Depok,2024-02-17 16:19:00
20511,1157,referral,ref_friend_program,ios,Depok,2024-01-11 19:14:00
20512,1230,promo,promo_ramadan,ios,Jakarta Selatan,2024-02-01 18:42:00
20513,1710,referral,ref_influencer,android,Tangerang,2024-05-06 23:15:00
20514,1410,promo,promo_feb_valentine,web,Jakarta Pusat,2024-03-28 12:44:00
20515,1624,promo,promo_ramadan,ios,Jakarta Utara,2024-06-21 15:52:00
20516,1091,paid_social,ig_story_feb,android,Jakarta Pusat,2024-01-29 17:31:00
20517,1581,paid_social,ig_reel_jan,android,Jakarta Utara,2024-04-03 08:29:00
20518,1373,paid_social,ig_reel_jan,ios,Jakarta Utara,2024-03-17 21:46:00
20519,1241,paid_social,ig_reel_jan,ios,Bekasi,2024-01-10 08:02:00
20520,1795,referral,ref_influencer,android,Jakarta Selatan,2024-01-26 08:46:00
20521,1122,organic,,ios,Jakarta Timur,2024-03-08 21:25:00
20522,1282,organic,,web,Jakarta Barat,2024-01-07 18:22:00
20523,1088,organic,,ios,Tangerang,2024-04-25 09:25:00
20524,1740,organic,,ios,Jakarta Pusat,2024-02-20 19:25:00
20525,1222,promo,promo_feb_valentine,ios,Jakarta Selatan,2024-01-28 20:25:00
20526,1347,referral,ref_friend_program,ios,Depok,2024-05-25 23:14:00
20527,1331,organic,,android,Jakarta Utara,2024-06-07 07:31:00
20528,1673,paid_social,ig_story_feb,android,Depok,2024-04-17 08:18:00
20529,1683,referral,ref_friend_program,android,Bekasi,2024-01-29 07:17:00
20530,1712,organic,,ios,Jakarta Utara,2024-03-24 13:24:00
20531,1382,paid_search,brand_kw_feb,android,Tangerang,2024-06-27 19:06:00
20532,1402,paid_search,competitor_kw,ios,Jakarta Barat,2024-06-10 11:16:00
20533,1704,organic,,android,Jakarta Selatan,2024-03-17 09:50:00
20534,1771,paid_social,tiktok_mar,ios,Jakarta Barat,2024-05-23 13:41:00
20535,1044,organic,,android,Tangerang,2024-06-27 19:37:00
20536,1608,referral,ref_influencer,ios,Jakarta Pusat,2024-04-15 22:55:00
20537,1621,paid_search,brand_kw_feb,android,Jakarta Barat,2024-03-20 22:50:00
20538,1413,promo,promo_ramadan,ios,Jakarta Pusat,2024-04-04 21:32:00
20539,1727,paid_social,ig_reel_jan,ios,Jakarta Pusat,2024-06-13 14:51:00
20540,1382,paid_search,brand_kw_jan,ios,Depok,2024-03-19 07:58:00
20541,1619,organic,,android,Jakarta Barat,2024-06-18 20:13:00
20542,1248,promo,promo_feb_valentine,ios,Jakarta Utara,2024-02-28 11:19:00
20543,1629,organic,,android,Jakarta Pusat,2024-03-09 08:07:00
20544,1741,referral,ref_influencer,android,Tangerang,2024-04-12 19:46:00
20545,1161,promo,promo_feb_valentine,ios,Jakarta Timur,2024-03-12 11:09:00
20546,1420,referral,ref_influencer,ios,Depok,2024-03-27 22:40:00
20547,1393,promo,promo_feb_valentine,android,Depok,2024-03-14 15:57:00
20548,1400,promo,promo_jan_newyear,android,Bekasi,2024-01-24 10:09:00
20549,1630,paid_search,brand_kw_feb,web,Depok,2024-01-03 23:59:00
20550,1128,paid_social,tiktok_mar,android,Jakarta Timur,2024-01-15 13:25:00
20551,1508,organic,,android,Jakarta Timur,2024-05-01 12:37:00
20552,1205,referral,ref_influencer,ios,Jakarta Pusat,2024-05-28 23:10:00
20553,1212,referral,ref_influencer,ios,Jakarta Pusat,2024-05-29 10:37:00
20554,1133,organic,,android,Jakarta Utara,2024-04-14 07:16:00
20555,1659,paid_search,competitor_kw,ios,Jakarta Pusat,2024-05-25 12:46:00
20556,1069,organic,,ios,Jakarta Timur,2024-03-07 15:17:00
20557,1296,organic,,android,Bekasi,2024-03-21 13:12:00
20558,1365,paid_search,brand_kw_jan,ios,Jakarta Barat,2024-01-13 15:51:00
20559,1317,paid_search,brand_kw_jan,ios,Tangerang,2024-03-02 12:38:00
20560,1784,paid_social,tiktok_mar,android,Depok,2024-03-31 18:32:00
20561,1070,paid_social,ig_story_feb,android,Jakarta Selatan,2024-01-09 10:10:00
20562,1053,paid_search,brand_kw_jan,ios,Jakarta Pusat,2024-03-19 16:29:00
20563,1074,paid_social,ig_reel_jan,android,Jakarta Timur,2024-01-09 21:07:00
20564,1123,organic,,ios,Jakarta Selatan,2024-04-13 17:24:00
20565,1236,paid_social,tiktok_mar,ios,Tangerang,2024-06-11 20:38:00
20566,1779,paid_social,tiktok_mar,ios,Tangerang,2024-06-23 15:47:00
20567,1581,promo,promo_ramadan,ios,Depok,2024-01-27 12:15:00
20568,1411,organic,,ios,Jakarta Timur,2024-03-11 10:14:00
20569,1155,paid_search,brand_kw_feb,ios,Jakarta Utara,2024-05-20 09:56:00
20570,1182,promo,promo_jan_newyear,android,Bekasi,2024-02-10 09:13:00
20571,1181,organic,,ios,Jakarta Selatan,2024-05-28 20:24:00
20572,1284,organic,,android,Jakarta Timur,2024-06-11 21:48:00
20573,1415,organic,,ios,Tangerang,2024-05-20 15:26:00
20574,1027,paid_search,competitor_kw,ios,Jakarta Utara,2024-02-04 19:02:00
20575,1671,promo,promo_jan_newyear,ios,Jakarta Selatan,2024-03-15 11:54:00
20576,1002,organic,,ios,Depok,2024-02-19 13:02:00
20577,1759,organic,,web,Depok,2024-02-09 19:31:00
20578,1785,organic,,android,Jakarta Pusat,2024-01-30 21:24:00
20579,1756,organic,,ios,Depok,2024-01-25 07:08:00
20580,1141,paid_search,competitor_kw,ios,Tangerang,2024-04-26 18:57:00
20581,1123,paid_search,brand_kw_jan,android,Bekasi,2024-03-21 16:25:00
20582,1779,paid_search,brand_kw_jan,android,Jakarta Pusat,2024-04-21 21:16:00
20583,1557,paid_social,ig_reel_jan,android,Jakarta Timur,2024-01-14 13:56:00
20584,1508,organic,,android,Bekasi,2024-06-23 10:46:00
20585,1317,paid_search,competitor_kw,ios,Jakarta Timur,2024-03-15 11:25:00
20586,1731,organic,,android,Bekasi,2024-03-31 11:31:00
20587,1143,organic,,android,Jakarta Timur,2024-05-21 22:26:00
20588,1406,referral,ref_influencer,ios,Jakarta Utara,2024-05-28 09:56:00
20589,1196,paid_social,ig_story_feb,android,Jakarta Utara,2024-05-20 21:20:00
20590,1245,referral,ref_friend_program,android,Jakarta Barat,2024-01-18 10:20:00
20591,1317,referral,ref_influencer,ios,Jakarta Timur,2024-04-27 20:35:00
20592,1092,paid_social,tiktok_mar,android,Jakarta Pusat,2024-06-09 21:30:00
20593,1426,referral,ref_friend_program,web,Depok,2024-01-30 13:36:00
20594,1374,promo,promo_ramadan,android,Jakarta Utara,2024-01-22 11:57:00
20595,1623,paid_social,ig_reel_jan,web,Jakarta Barat,2024-04-03 15:39:00
20596,1113,organic,,web,Jakarta Selatan,2024-03-14 20:28:00
20597,1320,referral,ref_friend_program,android,Jakarta Utara,2024-01-17 16:22:00
20598,1056,paid_social,ig_reel_jan,android,Jakarta Utara,2024-06-20 09:23:00
20599,1234,organic,,android,Jakarta Utara,2024-02-18 09:48:00
20600,1536,referral,ref_friend_program,web,Jakarta Pusat,2024-03-05 23:18:00
20601,1198,paid_search,competitor_kw,web,Jakarta Barat,2024-02-24 15:05:00
20602,1537,organic,,ios,Tangerang,2024-04-10 16:23:00
20603,1223,referral,ref_influencer,ios,Jakarta Timur,2024-01-23 22:05:00
20604,1762,organic,,web,Depok,2024-03-06 21:43:00
20605,1683,paid_search,brand_kw_jan,ios,Jakarta Selatan,2024-02-25 19:03:00
20606,1481,organic,,android,Jakarta Barat,2024-06-16 08:37:00
20607,1555,paid_search,competitor_kw,android,Bekasi,2024-05-24 17:39:00
20608,1664,organic,,android,Jakarta Barat,2024-03-09 11:17:00
20609,1600,paid_search,brand_kw_jan,web,Jakarta Selatan,2024-06-21 14:40:00
20610,1595,paid_search,brand_kw_jan,ios,Depok,2024-04-11 17:43:00
20611,1744,paid_search,competitor_kw,ios,Jakarta Pusat,2024-01-13 19:54:00
20612,1070,promo,promo_jan_newyear,web,Jakarta Timur,2024-05-17 13:20:00
20613,1156,paid_social,tiktok_mar,ios,Jakarta Selatan,2024-02-11 19:29:00
20614,1375,organic,,ios,Bekasi,2024-05-12 21:17:00
20615,1599,paid_social,ig_story_feb,android,Jakarta Utara,2024-05-23 07:25:00
20616,1119,paid_social,tiktok_mar,ios,Jakarta Barat,2024-01-03 12:19:00
20617,1297,organic,,ios,Depok,2024-06-18 08:05:00
20618,1328,paid_search,competitor_kw,ios,Bekasi,2024-04-20 22:33:00
20619,1404,organic,,android,Jakarta Pusat,2024-04-25 19:44:00
20620,1759,organic,,android,Jakarta Barat,2024-05-26 07:09:00
20621,1562,organic,,android,Jakarta Selatan,2024-03-18 20:49:00
20622,1238,paid_social,tiktok_mar,ios,Bekasi,2024-04-03 19:46:00
20623,1663,paid_social,tiktok_mar,android,Jakarta Selatan,2024-01-18 08:06:00
20624,1336,referral,ref_influencer,ios,Jakarta Timur,2024-03-11 11:52:00
20625,1100,organic,,android,Jakarta Timur,2024-02-24 11:49:00
20626,1721,paid_social,ig_reel_jan,android,Tangerang,2024-05-09 16:34:00
20627,1359,promo,promo_ramadan,android,Bekasi,2024-05-28 17:38:00
20628,1183,organic,,ios,Jakarta Selatan,2024-06-04 18:12:00
20629,1426,organic,,android,Jakarta Selatan,2024-01-17 10:15:00
20630,1396,paid_search,brand_kw_jan,web,Jakarta Utara,2024-04-26 15:27:00
20631,1718,organic,,android,Tangerang,2024-06-11 10:36:00
20632,1665,promo,promo_feb_valentine,android,Jakarta Selatan,2024-05-18 13:01:00
20633,1018,paid_social,tiktok_mar,ios,Jakarta Utara,2024-04-25 09:55:00
20634,1686,paid_social,ig_reel_jan,android,Jakarta Utara,2024-02-06 11:04:00
20635,1754,organic,,android,Jakarta Timur,2024-03-13 16:30:00
20636,1132,organic,,android,Jakarta Timur,2024-04-05 17:18:00
20637,1448,paid_social,ig_reel_jan,web,Depok,2024-06-26 10:32:00
20638,1382,paid_social,ig_story_feb,android,Bekasi,2024-04-23 19:51:00
20639,1748,paid_social,tiktok_mar,ios,Jakarta Barat,2024-03-17 09:25:00
20640,1143,organic,,ios,Jakarta Barat,2024-03-24 10:05:00
20641,1661,promo,promo_feb_valentine,android,Jakarta Timur,2024-01-26 14:12:00
20642,1582,organic,,ios,Bekasi,2024-02-06 21:46:00
20643,1090,promo,promo_ramadan,android,Bekasi,2024-02-23 13:03:00
20644,1045,referral,ref_influencer,android,Jakarta Timur,2024-06-08 21:27:00
20645,1255,paid_social,ig_reel_jan,ios,Jakarta Selatan,2024-04-13 12:51:00
20646,1040,paid_search,competitor_kw,ios,Jakarta Pusat,2024-03-30 15:26:00
20647,1696,promo,promo_jan_newyear,web,Jakarta Barat,2024-01-09 08:55:00
20648,1335,organic,,web,Bekasi,2024-03-29 16:58:00
20649,1555,paid_social,ig_story_feb,ios,Depok,2024-03-14 16:27:00
20650,1699,paid_social,tiktok_mar,android,Jakarta Timur,2024-03-06 09:35:00
20651,1599,promo,promo_feb_valentine,android,Jakarta Utara,2024-06-28 09:55:00
20652,1650,paid_social,ig_story_feb,android,Jakarta Barat,2024-03-17 20:19:00
20653,1776,organic,,web,Jakarta Selatan,2024-02-07 16:29:00
20654,1281,paid_social,tiktok_mar,android,Jakarta Selatan,2024-04-19 08:18:00
20655,1024,paid_search,brand_kw_jan,web,Jakarta Timur,2024-06-08 23:10:00
20656,1436,paid_social,tiktok_mar,web,Jakarta Pusat,2024-05-23 22:31:00
20657,1364,organic,,ios,Bekasi,2024-06-21 17:07:00
20658,1756,referral,ref_influencer,ios,Jakarta Pusat,2024-02-12 09:55:00
20659,1038,paid_social,tiktok_mar,android,Jakarta Selatan,2024-01-08 20:36:00
20660,1060,paid_search,brand_kw_feb,android,Tangerang,2024-02-24 17:28:00
20661,1186,promo,promo_feb_valentine,android,Tangerang,2024-05-06 10:21:00
20662,1365,referral,ref_influencer,web,Jakarta Selatan,2024-04-06 17:46:00
20663,1759,organic,,ios,Tangerang,2024-01-28 23:45:00
20664,1165,paid_search,competitor_kw,android,Jakarta Barat,2024-03-15 09:11:00
20665,1171,organic,,web,Jakarta Barat,2024-05-19 23:53:00
20666,1514,paid_social,ig_story_feb,ios,Tangerang,2024-01-27 19:42:00
20667,1715,referral,ref_influencer,android,Jakarta Selatan,2024-05-07 17:24:00
20668,1481,paid_search,competitor_kw,android,Jakarta Selatan,2024-04-04 09:32:00
20669,1059,referral,ref_influencer,ios,Jakarta Pusat,2024-06-03 10:08:00
20670,1525,organic,,android,Jakarta Barat,2024-05-23 17:51:00
20671,1652,promo,promo_ramadan,ios,Depok,2024-06-09 23:00:00
20672,1048,organic,,ios,Jakarta Selatan,2024-03-26 17:53:00
20673,1573,paid_social,tiktok_mar,ios,Bekasi,2024-03-31 19:26:00
20674,1488,organic,,web,Depok,2024-03-04 19:14:00
20675,1245,organic,,android,Bekasi,2024-05-10 18:17:00
20676,1691,organic,,web,Jakarta Selatan,2024-04-07 19:31:00
20677,1598,organic,,ios,Tangerang,2024-03-20 16:39:00
20678,1411,referral,ref_friend_program,android,Jakarta Utara,2024-04-15 14:46:00
20679,1046,promo,promo_ramadan,android,Jakarta Selatan,2024-01-16 15:25:00
20680,1581,organic,,android,Jakarta Barat,2024-01-29 07:40:00
20681,1119,paid_search,competitor_kw,ios,Tangerang,2024-05-31 18:57:00
20682,1495,paid_search,brand_kw_feb,ios,Jakarta Pusat,2024-01-03 21:51:00
20683,1169,paid_search,brand_kw_feb,ios,Jakarta Timur,2024-05-21 08:08:00
20684,1312,paid_search,brand_kw_jan,android,Depok,2024-02-26 07:35:00
20685,1321,organic,,web,Jakarta Barat,2024-04-04 07:22:00
20686,1363,paid_search,competitor_kw,ios,Jakarta Pusat,2024-04-07 22:11:00
20687,1602,referral,ref_friend_program,web,Tangerang,2024-03-05 11:25:00
20688,1061,organic,,android,Jakarta Pusat,2024-03-19 20:51:00
20689,1534,organic,,android,Bekasi,2024-06-18 18:11:00
20690,1584,promo,promo_ramadan,android,Tangerang,2024-01-23 08:59:00
20691,1673,paid_social,ig_reel_jan,android,Depok,2024-03-17 18:42:00
20692,1767,paid_search,brand_kw_feb,android,Tangerang,2024-02-03 11:38:00
20693,1651,promo,promo_ramadan,android,Jakarta Timur,2024-04-04 11:37:00
20694,1284,organic,,ios,Jakarta Barat,2024-03-17 17:55:00
20695,1103,referral,ref_influencer,android,Bekasi,2024-03-18 16:00:00
20696,1518,promo,promo_jan_newyear,ios,Jakarta Selatan,2024-06-04 10:11:00
20697,1053,paid_search,brand_kw_jan,android,Bekasi,2024-02-23 18:10:00
20698,1430,organic,,ios,Depok,2024-04-15 14:57:00
20699,1001,promo,promo_jan_newyear,android,Tangerang,2024-02-15 20:49:00
20700,1058,paid_social,tiktok_mar,android,Bekasi,2024-06-16 20:15:00
20701,1627,paid_social,ig_story_feb,ios,Jakarta Selatan,2024-04-21 19:41:00
20702,1542,promo,promo_jan_newyear,android,Tangerang,2024-06-06 16:31:00
20703,1059,organic,,ios,Jakarta Selatan,2024-04-25 17:00:00
20704,1564,paid_search,competitor_kw,android,Jakarta Selatan,2024-06-21 22:48:00
